RID,Time_Departure,Distance,Weekday,Hour,Day,Signaltype,Time_Arrival,Speed_Per_Hour,Time_Driving,Address1,Address2
R01114,2023-02-16 10:00:00,178289.04051766923,Fri,14,16,3,2023-02-16 11:49:00,106.89339790606861,6004.0,인천광역시,상세주소1114
R01115,2023-02-16 11:00:00,174445.77614350553,Fri,7,10,18,2023-02-16 15:23:00,74.15046027332208,8469.0,서울특별시,상세주소1115
R01116,2023-02-16 12:00:00,28354.564381928707,Mon,8,27,27,2023-02-16 15:33:00,10.0,10207.0,서울특별시,상세주소1116
R01117,2023-02-16 13:00:00,263360.79792648373,Thu,4,10,20,2023-02-16 16:34:00,53.71356177558995,17651.0,강원도,상세주소1117
R01118,2023-02-16 14:00:00,80414.4127340231,Wed,9,14,46,2023-02-16 16:43:00,58.210131852922636,4973.0,서울특별시,상세주소1118
R01119,2023-02-16 15:00:00,39724.96146355845,Mon,19,25,13,2023-02-16 19:09:00,30.461321321267313,4694.0,경기도,상세주소1119
R01120,2023-02-16 16:00:00,266735.67588082416,Thu,5,20,32,2023-02-16 19:51:00,70.68772611071886,13584.0,서울특별시,상세주소1120
R01121,2023-02-16 17:00:00,286739.79797069624,Sun,15,10,47,2023-02-16 19:55:00,19.172213497201625,53841.0,충청남도,상세주소1121
R01122,2023-02-16 18:00:00,258776.15756236974,Mon,23,10,9,2023-02-16 20:36:00,81.93893915540741,11369.0,경기도,상세주소1122
R01123,2023-02-16 19:00:00,243045.30634273854,Sat,2,26,18,2023-02-16 21:44:00,88.83059963445768,9849.0,경기도,상세주소1123
R01124,2023-02-16 20:00:00,196917.35221106748,Mon,9,25,29,2023-02-16 22:23:00,107.05170157914006,6622.0,서울특별시,상세주소1124
R01125,2023-02-16 21:00:00,165706.35381213264,Fri,10,11,21,2023-02-17 01:53:00,28.51341491534174,20921.0,서울특별시,상세주소1125
R01126,2023-02-16 22:00:00,27009.04121351163,Thu,10,23,2,2023-02-16 23:33:00,32.58205282999728,2984.0,인천광역시,상세주소1126
R01127,2023-02-16 23:00:00,123127.51070813891,Wed,16,2,36,2023-02-17 01:44:00,73.85344068505462,6001.0,경기도,상세주소1127
R01128,2023-02-17 00:00:00,112433.86658668188,Wed,3,25,40,2023-02-17 01:10:00,83.65360110131954,4838.0,경기도,상세주소1128
R01129,2023-02-17 01:00:00,78666.38134433754,Thu,3,20,17,2023-02-17 01:32:00,76.17905322717144,3717.0,-,상세주소1129
R01130,2023-02-17 02:00:00,217302.6139928869,Fri,16,8,10,2023-02-17 05:43:00,81.5943401438852,9587.0,경기도,상세주소1130
R01131,2023-02-17 03:00:00,149266.84478855247,Tue,8,30,47,2023-02-17 05:19:00,87.53654723930069,6138.0,경기도,상세주소1131
R01132,2023-02-17 04:00:00,25232.818556386734,Mon,18,23,1,2023-02-17 08:10:00,64.04500791058466,1418.0,서울특별시,상세주소1132
R01133,2023-02-17 05:00:00,66834.77738299359,Fri,4,29,11,2023-02-17 05:33:00,55.74900173158815,4315.0,충청남도,상세주소1133
R01134,2023-02-17 06:00:00,205294.3703342192,Sat,21,7,5,2023-02-17 10:33:00,32.63645584149192,22645.0,인천광역시,상세주소1134
R01135,2023-02-17 07:00:00,23763.126987599757,Sun,23,8,42,2023-02-17 10:15:00,54.03789189568403,1583.0,강원도,상세주소1135
R01136,2023-02-17 08:00:00,255510.86730058183,Thu,5,1,39,2023-02-17 08:55:00,57.10223195338207,16108.0,경기도,상세주소1136
R01137,2023-02-17 09:00:00,149048.81157717833,Mon,2,21,43,2023-02-17 09:46:00,41.0063085335149,13085.0,경기도,상세주소1137
R01138,2023-02-17 10:00:00,144695.38662066776,Wed,21,2,28,2023-02-17 14:05:00,59.23551597685872,8793.0,경기도,상세주소1138
R01139,2023-02-17 11:00:00,178129.92761319576,Sun,0,18,29,2023-02-17 13:01:00,38.752420658410344,16547.0,충청남도,상세주소1139
R01140,2023-02-17 12:00:00,247579.6088116196,Tue,19,15,1,2023-02-17 13:00:00,82.26664672694339,10834.0,서울특별시,상세주소1140
R01141,2023-02-17 13:00:00,104994.95316275572,Sat,21,1,8,2023-02-17 16:54:00,68.51648938358319,5516.0,경기도,상세주소1141
R01142,2023-02-17 14:00:00,203726.82961516,Wed,15,5,46,2023-02-17 17:56:00,50.80792622323372,14435.0,인천광역시,상세주소1142
R01143,2023-02-17 15:00:00,170153.85723474153,Thu,22,2,1,2023-02-17 17:16:00,63.7768121565217,9604.0,경기도,상세주소1143
R01144,2023-02-17 16:00:00,80841.45278065698,Mon,10,20,28,2023-02-17 18:55:00,37.898204752837,7679.0,서울특별시,상세주소1144
R01145,2023-02-17 17:00:00,263710.3659201922,Thu,12,3,32,2023-02-17 19:10:00,39.92614473761473,23777.0,충청남도,상세주소1145
R01146,2023-02-17 18:00:00,239430.3804604715,Sun,9,19,9,2023-02-17 22:30:00,47.32290723445555,18214.0,경기도,상세주소1146
R01147,2023-02-17 19:00:00,197877.0985628692,Mon,2,18,33,2023-02-17 23:36:00,56.16143859181798,12684.0,경기도,상세주소1147
R01148,2023-02-17 20:00:00,255323.93699917832,Fri,8,29,43,2023-02-17 23:12:00,62.82403624978048,14630.0,경기도,상세주소1148
R01149,2023-02-17 21:00:00,260320.96608698092,Tue,11,22,7,2023-02-18 00:22:00,62.90312733792011,14898.0,경기도,상세주소1149
R01150,2023-02-17 22:00:00,212800.5300377954,Fri,22,18,36,2023-02-17 23:04:00,33.62444667005399,22783.0,경기도,상세주소1150
R01151,2023-02-17 23:00:00,251266.98518073795,Fri,13,14,32,2023-02-17 23:50:00,58.385422342156836,15492.0,서울특별시,상세주소1151
R01152,2023-02-18 00:00:00,209543.9670391158,Thu,0,30,46,2023-02-18 03:12:00,43.63889358836891,17286.0,경기도,상세주소1152
R01153,2023-02-18 01:00:00,204362.09075632982,Sun,17,24,5,2023-02-18 03:06:00,10.0,73570.0,강원도,상세주소1153
R01154,2023-02-18 02:00:00,185964.80208634012,Tue,16,8,43,2023-02-18 03:24:00,121.51171063045899,5509.0,경기도,상세주소1154
R01155,2023-02-18 03:00:00,226062.27522773473,Mon,8,29,39,2023-02-18 05:36:00,44.026985480941775,18484.0,경기도,상세주소1155
R01156,2023-02-18 04:00:00,48422.92648262904,Mon,8,30,44,2023-02-18 07:42:00,45.13695691710389,3862.0,경기도,상세주소1156
R01157,2023-02-18 05:00:00,264380.3570004796,Sat,22,12,18,2023-02-18 09:32:00,33.07127755278816,28779.0,인천광역시,상세주소1157
R01158,2023-02-18 06:00:00,261681.21479582437,Wed,9,21,31,2023-02-18 07:57:00,38.850140906056524,24248.0,서울특별시,상세주소1158
R01159,2023-02-18 07:00:00,9744.937627333185,Sat,18,10,26,2023-02-18 11:04:00,56.22655370171767,623.0,충청남도,상세주소1159
R01160,2023-02-18 08:00:00,247919.20841886403,Sat,14,23,0,2023-02-18 10:01:00,87.03626648240056,10254.0,인천광역시,상세주소1160
R01161,2023-02-18 09:00:00,39532.09037456012,Mon,4,20,42,2023-02-18 13:24:00,56.1130265690464,2536.0,강원도,상세주소1161
R01162,2023-02-18 10:00:00,101200.53742348343,Thu,14,17,32,2023-02-18 13:33:00,53.5287538153065,6806.0,인천광역시,상세주소1162
R01163,2023-02-18 11:00:00,223308.9686311907,Fri,19,11,39,2023-02-18 12:07:00,84.00547954042776,9569.0,경기도,상세주소1163
R01164,2023-02-18 12:00:00,49067.20891844415,Sun,22,2,31,2023-02-18 14:48:00,49.51206938929833,3567.0,충청남도,상세주소1164
R01165,2023-02-18 13:00:00,245572.1402115996,Fri,1,26,4,2023-02-18 16:44:00,60.42298791151332,14631.0,강원도,상세주소1165
R01166,2023-02-18 14:00:00,249808.11920936484,Fri,12,26,16,2023-02-18 14:44:00,41.56859869574038,21634.0,-,상세주소1166
R01167,2023-02-18 15:00:00,152732.85239449004,Tue,23,4,7,2023-02-18 19:46:00,93.7026700190514,5867.0,경기도,상세주소1167
R01168,2023-02-18 16:00:00,2909.37564333324,Mon,15,1,41,2023-02-18 18:44:00,80.97020480071693,,서울특별시,상세주소1168
R01169,2023-02-18 17:00:00,86824.40181929892,Sun,14,15,33,2023-02-18 17:30:00,56.94025260933267,5489.0,경기도,상세주소1169
R01170,2023-02-18 18:00:00,185461.14859434692,Thu,9,13,8,2023-02-18 19:18:00,52.01113436258548,12836.0,경기도,상세주소1170
R01171,2023-02-18 19:00:00,294374.6672301996,Tue,13,8,22,2023-02-18 21:05:00,59.363210867265224,17851.0,인천광역시,상세주소1171
R01172,2023-02-18 20:00:00,189912.24457798383,Wed,9,25,34,2023-02-18 23:50:00,57.23234842778399,11945.0,-,상세주소1172
R01173,2023-02-18 21:00:00,78681.27073818378,Thu,13,4,49,2023-02-18 21:55:00,29.063606693546532,9745.0,서울특별시,상세주소1173
R01174,2023-02-18 22:00:00,190567.7052267838,Sat,22,10,6,2023-02-19 02:24:00,81.65334902850749,8401.0,충청남도,상세주소1174
R01175,2023-02-18 23:00:00,162455.6285350408,Thu,8,19,14,2023-02-19 03:33:00,55.45724439511228,10545.0,경기도,상세주소1175
R01176,2023-02-19 00:00:00,234173.77315019193,Thu,13,18,19,2023-02-19 01:20:00,97.96680752092291,8605.0,경기도,상세주소1176
R01177,2023-02-19 01:00:00,32987.211009260565,Fri,2,5,49,2023-02-19 02:50:00,68.43631421525164,1735.0,서울특별시,상세주소1177
R01178,2023-02-19 02:00:00,228547.34284810637,Thu,19,30,24,2023-02-19 03:05:00,10.0,82277.0,경기도,상세주소1178
R01179,2023-02-19 03:00:00,162838.70702415696,Sat,15,19,2,2023-02-19 04:36:00,34.36753100301899,17057.0,충청남도,상세주소1179
R01180,2023-02-19 04:00:00,288934.6091538394,Sat,1,26,45,2023-02-19 06:38:00,17.07889786563478,60903.0,경기도,상세주소1180
R01181,2023-02-19 05:00:00,103219.77764556714,Mon,9,23,23,2023-02-19 08:04:00,34.119038913622035,10891.0,서울특별시,상세주소1181
R01182,2023-02-19 06:00:00,190153.9460470505,Thu,2,27,33,2023-02-19 10:34:00,27.3279665162124,25049.0,서울특별시,상세주소1182
R01183,2023-02-19 07:00:00,279676.4035474952,Fri,10,22,45,2023-02-19 09:20:00,65.05134980763681,15477.0,경기도,상세주소1183
R01184,2023-02-19 08:00:00,31650.4086692131,Thu,10,16,21,2023-02-19 11:17:00,53.678293167874486,2122.0,강원도,상세주소1184
R01185,2023-02-19 09:00:00,281231.3176836989,Wed,20,1,10,2023-02-19 11:51:00,74.81079836057778,13533.0,서울특별시,상세주소1185
R01186,2023-02-19 10:00:00,206677.83096794318,Wed,20,12,47,2023-02-19 13:46:00,59.23800834652077,12560.0,서울특별시,상세주소1186
R01187,2023-02-19 11:00:00,21283.2806724464,Fri,21,24,7,2023-02-19 13:18:00,55.1938186371033,1388.0,충청남도,상세주소1187
R01188,2023-02-19 12:00:00,90988.10651709806,Mon,12,2,38,2023-02-19 13:48:00,100.06413898538688,3273.0,경기도,상세주소1188
R01189,2023-02-19 13:00:00,212743.4545049392,Mon,6,21,42,2023-02-19 16:10:00,64.45645267717005,11882.0,충청남도,상세주소1189
R01190,2023-02-19 14:00:00,21137.82983916274,Sat,22,25,34,2023-02-19 14:48:00,58.38976964994851,1303.0,경기도,상세주소1190
R01191,2023-02-19 15:00:00,175068.9675927057,Sat,16,8,48,2023-02-19 17:36:00,42.93118159863914,14680.0,경기도,상세주소1191
R01192,2023-02-19 16:00:00,104419.03402893407,Tue,1,18,45,2023-02-19 19:54:00,36.48172968660745,10304.0,-,상세주소1192
R01193,2023-02-19 17:00:00,186653.73981247566,Fri,11,25,37,2023-02-19 17:58:00,75.41002036784202,8910.0,충청남도,상세주소1193
R01194,2023-02-19 18:00:00,14676.868109941342,Thu,9,16,7,2023-02-19 21:56:00,74.21391995669718,711.0,경기도,상세주소1194
R01195,2023-02-19 19:00:00,261589.5050395605,Sun,17,5,36,2023-02-19 22:00:00,91.43157477898,10299.0,서울특별시,상세주소1195
R01196,2023-02-19 20:00:00,292073.20178404165,Fri,21,26,26,2023-02-20 00:29:00,69.57823186605631,15111.0,강원도,상세주소1196
R01197,2023-02-19 21:00:00,290694.47873042175,Tue,10,30,27,2023-02-20 01:55:00,52.13794325120909,20071.0,경기도,상세주소1197
R01198,2023-02-19 22:00:00,225145.89769113448,Sat,15,22,39,2023-02-20 01:31:00,70.22020557540634,11542.0,경기도,상세주소1198
R01199,2023-02-19 23:00:00,39895.78579905896,Fri,16,13,33,2023-02-20 01:14:00,58.39398795592118,2459.0,서울특별시,상세주소1199
R01200,2023-02-20 00:00:00,227720.69558277776,Fri,18,19,31,2023-02-20 04:25:00,77.3077026814754,10604.0,경기도,상세주소1200
R01201,2023-02-20 01:00:00,8351.488021181653,Sat,17,29,14,2023-02-20 04:22:00,86.68663653704087,346.0,경기도,상세주소1201
R01202,2023-02-20 02:00:00,7614.941907170179,Tue,2,3,43,2023-02-20 05:07:00,56.62887307232425,484.0,충청남도,상세주소1202
R01203,2023-02-20 03:00:00,97759.45552571284,Sat,20,26,16,2023-02-20 06:21:00,95.14619279629478,3698.0,경기도,상세주소1203
R01204,2023-02-20 04:00:00,147104.31393099506,Mon,15,8,32,2023-02-20 07:06:00,83.76694535243038,6322.0,충청남도,상세주소1204
R01205,2023-02-20 05:00:00,231351.81792453016,Thu,5,27,46,2023-02-20 09:47:00,60.35368678862142,13799.0,서울특별시,상세주소1205
R01206,2023-02-20 06:00:00,205305.31760534504,Sat,11,26,45,2023-02-20 09:13:00,73.41486550115877,10067.0,서울특별시,상세주소1206
R01207,2023-02-20 07:00:00,134324.90920664775,Tue,10,26,15,2023-02-20 09:56:00,66.10993773960368,7314.0,서울특별시,상세주소1207
R01208,2023-02-20 08:00:00,82814.3732182181,Wed,14,12,28,2023-02-20 11:03:00,60.439879856085874,4932.0,서울특별시,상세주소1208
R01209,2023-02-20 09:00:00,299140.22554715566,Mon,14,2,8,2023-02-20 10:07:00,98.2629011294602,10959.0,경기도,상세주소1209
R01210,2023-02-20 10:00:00,128428.20936855591,Wed,15,11,32,2023-02-20 12:40:00,70.35208921981382,6571.0,경기도,상세주소1210
R01211,2023-02-20 11:00:00,135964.72027457296,Sun,9,12,48,2023-02-20 15:44:00,43.180632787378805,11335.0,인천광역시,상세주소1211
R01212,2023-02-20 12:00:00,49923.52253630909,Sat,11,28,28,2023-02-20 15:57:00,39.440606461427826,4556.0,경기도,상세주소1212
R01213,2023-02-20 13:00:00,238648.0550762289,Mon,12,18,12,2023-02-20 15:04:00,40.25806159095545,21340.0,경기도,상세주소1213
R01214,2023-02-20 14:00:00,208410.9855086651,Thu,3,13,20,2023-02-20 17:20:00,69.79009001836347,10750.0,-,상세주소1214
R01215,2023-02-20 15:00:00,67010.11422383935,Sat,6,5,20,2023-02-20 19:39:00,53.16972655361885,4537.0,-,상세주소1215
R01216,2023-02-20 16:00:00,25631.932639136965,Thu,21,22,4,2023-02-20 19:39:00,66.66587433225556,1384.0,경기도,상세주소1216
R01217,2023-02-20 17:00:00,204469.29132033922,Fri,1,12,9,2023-02-20 20:48:00,78.72792569922746,9349.0,경기도,상세주소1217
R01218,2023-02-20 18:00:00,196698.85307005944,Wed,14,2,5,2023-02-20 22:10:00,100.57427060864578,7040.0,인천광역시,상세주소1218
R01219,2023-02-20 19:00:00,82704.59857246459,Mon,7,5,12,2023-02-20 19:53:00,53.63053532623286,5551.0,충청남도,상세주소1219
R01220,2023-02-20 20:00:00,285308.2051128727,Thu,6,7,0,2023-02-21 00:33:00,31.82898785333539,32269.0,경기도,상세주소1220
R01221,2023-02-20 21:00:00,46166.30964248917,Tue,14,26,19,2023-02-20 23:37:00,95.84804130661453,1733.0,경기도,상세주소1221
R01222,2023-02-20 22:00:00,130268.10551173797,Thu,22,26,46,2023-02-21 00:02:00,30.857983553618574,15197.0,충청남도,상세주소1222
R01223,2023-02-20 23:00:00,283141.1601301121,Tue,13,24,45,2023-02-21 01:42:00,30.07142585088416,33896.0,강원도,상세주소1223
R01224,2023-02-21 00:00:00,126498.46776091057,Sat,7,12,7,2023-02-21 01:24:00,95.32900519933796,4777.0,인천광역시,상세주소1224
R01225,2023-02-21 01:00:00,191919.25835156158,Mon,11,16,9,2023-02-21 04:07:00,81.32463055474959,8495.0,경기도,상세주소1225
R01226,2023-02-21 02:00:00,119880.72499087549,Thu,12,23,8,2023-02-21 02:58:00,69.69680682452363,6192.0,서울특별시,상세주소1226
R01227,2023-02-21 03:00:00,82990.34550225234,Sun,10,8,48,2023-02-21 07:00:00,59.00158005093052,5063.0,서울특별시,상세주소1227
R01228,2023-02-21 04:00:00,295209.31673998863,Thu,16,30,40,2023-02-21 07:03:00,55.21591965209492,19247.0,경기도,상세주소1228
R01229,2023-02-21 05:00:00,123390.86788819786,Sun,16,28,2,2023-02-21 09:11:00,46.983479500113226,9454.0,경기도,상세주소1229
R01230,2023-02-21 06:00:00,268335.6619000612,Mon,23,9,10,2023-02-21 08:24:00,54.33913651449168,17777.0,경기도,상세주소1230
R01231,2023-02-21 07:00:00,69756.42716143477,Thu,3,15,11,2023-02-21 10:07:00,59.05169237938556,4252.0,서울특별시,상세주소1231
R01232,2023-02-21 08:00:00,64718.30650349991,Tue,20,5,9,2023-02-21 12:48:00,32.511002161211564,7166.0,서울특별시,상세주소1232
R01233,2023-02-21 09:00:00,10309.090782468897,Thu,7,13,24,2023-02-21 13:40:00,43.59542968055088,851.0,충청남도,상세주소1233
R01234,2023-02-21 10:00:00,195848.38078738964,Wed,4,5,48,2023-02-21 12:31:00,17.761635022716085,39695.0,인천광역시,상세주소1234
R01235,2023-02-21 11:00:00,111189.37677340458,Sat,15,11,48,2023-02-21 15:52:00,61.55854904200627,6502.0,강원도,상세주소1235
R01236,2023-02-21 12:00:00,259443.11670205148,Fri,3,10,24,2023-02-21 13:18:00,61.56202402168653,15171.0,충청남도,상세주소1236
R01237,2023-02-21 13:00:00,142489.76210077558,Tue,21,20,10,2023-02-21 14:46:00,95.57030872530359,5367.0,경기도,상세주소1237
R01238,2023-02-21 14:00:00,290489.8349465018,Wed,14,13,35,2023-02-21 16:36:00,67.51109844065118,15490.0,경기도,상세주소1238
R01239,2023-02-21 15:00:00,56472.129195233225,Sun,11,9,38,2023-02-21 18:46:00,48.879158661692436,4159.0,서울특별시,상세주소1239
R01240,2023-02-21 16:00:00,260718.32721872762,Sat,4,21,25,2023-02-21 20:10:00,55.99289996600534,16762.0,경기도,상세주소1240
R01241,2023-02-21 17:00:00,233202.45898473077,Mon,22,14,13,2023-02-21 19:00:00,69.73644625022203,12038.0,강원도,상세주소1241
R01242,2023-02-21 18:00:00,231505.63154857155,Tue,15,18,38,2023-02-21 18:37:00,64.55225253090003,12910.0,경기도,상세주소1242
R01243,2023-02-21 19:00:00,253590.18520694942,Fri,13,15,39,2023-02-21 20:01:00,71.56571838423196,12756.0,경기도,상세주소1243
R01244,2023-02-21 20:00:00,228546.17329195666,Sat,9,10,0,2023-02-22 00:58:00,67.5408954707587,12181.0,서울특별시,상세주소1244
R01245,2023-02-21 21:00:00,188239.8761677932,Sun,6,24,3,2023-02-22 00:40:00,54.94711469619999,12333.0,서울특별시,상세주소1245
R01246,2023-02-21 22:00:00,40242.218427033884,Fri,12,7,29,2023-02-22 01:12:00,49.28413417854001,2939.0,서울특별시,상세주소1246
R01247,2023-02-21 23:00:00,10725.327667884323,Mon,19,8,11,2023-02-22 00:30:00,48.20875592080068,800.0,서울특별시,상세주소1247
R01248,2023-02-22 00:00:00,276333.5064968904,Mon,4,28,34,2023-02-22 04:53:00,41.49457430755882,23974.0,경기도,상세주소1248
R01249,2023-02-22 01:00:00,185378.44404170068,Sun,2,3,12,2023-02-22 03:04:00,38.35761432450949,17398.0,경기도,상세주소1249
R01250,2023-02-22 02:00:00,239164.65000187673,Tue,14,15,30,2023-02-22 03:10:00,96.7692786172495,8897.0,강원도,상세주소1250
R01251,2023-02-22 03:00:00,144975.1831022525,Sun,3,16,37,2023-02-22 05:58:00,62.494203032921114,8351.0,경기도,상세주소1251
R01252,2023-02-22 04:00:00,36075.148499755946,Thu,14,4,42,2023-02-22 07:53:00,56.89397097783331,2282.0,경기도,상세주소1252
R01253,2023-02-22 05:00:00,38430.55186856258,Mon,13,21,22,2023-02-22 09:56:00,50.08231367654187,2762.0,서울특별시,상세주소1253
R01254,2023-02-22 06:00:00,205984.02088146243,Sat,19,6,3,2023-02-22 06:31:00,68.57758218661866,10813.0,경기도,상세주소1254
R01255,2023-02-22 07:00:00,129661.46257493935,Thu,18,1,15,2023-02-22 10:27:00,84.07327772112146,5552.0,서울특별시,상세주소1255
R01256,2023-02-22 08:00:00,60956.89328340068,Wed,12,4,6,2023-02-22 11:43:00,74.4652895251148,2946.0,서울특별시,상세주소1256
R01257,2023-02-22 09:00:00,147986.76947568962,Fri,9,11,21,2023-02-22 12:45:00,78.4317817462302,6792.0,인천광역시,상세주소1257
R01258,2023-02-22 10:00:00,20198.472185465092,Thu,20,12,28,2023-02-22 14:38:00,48.26942435632043,1506.0,인천광역시,상세주소1258
R01259,2023-02-22 11:00:00,175009.44917240524,Fri,4,26,10,2023-02-22 15:01:00,59.91741516433241,10515.0,경기도,상세주소1259
R01260,2023-02-22 12:00:00,81429.0279260942,Sun,22,29,32,2023-02-22 15:02:00,48.53243776282081,6040.0,서울특별시,상세주소1260
R01261,2023-02-22 13:00:00,239470.17109051926,Thu,19,5,28,2023-02-22 16:07:00,62.14062797606484,13873.0,경기도,상세주소1261
R01262,2023-02-22 14:00:00,93798.22571814856,Sun,19,23,38,2023-02-22 16:48:00,85.4518201611642,3951.0,경기도,상세주소1262
R01263,2023-02-22 15:00:00,137110.82457545857,Wed,5,29,11,2023-02-22 19:10:00,68.78807689807684,7175.0,서울특별시,상세주소1263
